白名单,#genre#
周华健-风雨无阻,http://vodcdn.video.taobao.com/oss/ali-video/8d77795bdc63d87125ba47f993e0bfb4/video.m3u8
你的香味～吴俊宏,http://alimov2.a.yximgs.com/upic/2020/10/13/02/BMjAyMDEwMTMwMjI2NThfMTQzMzExODU4XzM3NjExNjc1ODM4XzJfMw==_b_B628dac72c5d38b448d5a67752eca6bdf.mp4
WXTV-DT1,https://streaming-live-fcdn.api.prd.univisionnow.com/wxtv/wxtv.isml/hls/wxtv.m3u8
叶倩文-潇洒走一回,http://vodcdn.video.taobao.com/oss/ali-video/371d75312720e701b5f3988d46cdf4ef/video.m3u8
范玮琪-可不可以不勇敢,http://vodcdn.video.taobao.com/oss/taobao-ugc/281fad47bf534456b587495a8edf0d7a/1530774215/video.m3u8.m3u8
梁朝伟-一天一天爱恋,http://vodcdn.video.taobao.com/oss/ali-video/d8c74bd184d05f8cf1cbd4bbd7307f79/video.m3u8
ZeeBangla,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/ZeeBanglaHD.m3u8
陈慧娴-孤单背影,http://vodcdn.video.taobao.com/oss/ali-video/092bc3fac8ea013544a1dda61de41e58/video.m3u8
陈慧娴-千千阙歌,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
FXLatinAmerica,http://15.204.246.24:8080/FXHD/index.m3u8
李翊君-诺言,http://vodcdn.video.taobao.com/oss/ali-video/b8096cd4762369bbcb4ceb52cc25a938/video.m3u8
杨钰莹-红彤彤的春天,http://vodcdn.video.taobao.com/oss/ali-video/31fcc5242ffc9a00a5a62d89b21c0bea/video.m3u8
王菲-容易受伤的女人(国语),http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
TVPInfo,https://lowa8026-cmyk.github.io/tvpvod/399699.m3u8
雪中花～王识贿&孙淑媄,http://alimov2.a.yximgs.com/upic/2020/09/30/09/BMjAyMDA5MzAwOTEzMjRfMTQzMzExODU4XzM2ODIxNDU3MTQ3XzJfMw==_b_B0c70cf63c4a3c227a6d29129df20bd9b.mp4
幸福的车班~谢宜各,http://alimov2.a.yximgs.com/upic/2020/09/12/22/BMjAyMDA5MTIyMjAyMTVfMTQzMzExODU4XzM1OTM5OTM3MDcyXzJfMw==_b_B2a233c6e5c2e5ac2be5e116da8b1d2d0.mp4
GolfChannelLatinAmerica,http://15.204.246.24:8080/GolfChannelHD/index.m3u8
杨曼-9999滴眼泪,http://vodcdn.video.taobao.com/oss/ali-video/f6d027835c0e8f72d3c74379b86fb696/video.m3u8
半暝酒~杨欣樄,http://txmov2.a.yximgs.com/upic/2021/01/02/05/BMjAyMTAxMDIwNTQ1NTdfMTQzMzExODU4XzQxNzQwNzkxOTM3XzJfMw==_b_B193b58f4f7e942d9bf3426ac3c2cd1dd.mp4
SevenChannel[Not24/7],https://xykt-fix.github.io/liveh42-syhtv-mn/7Channel_HD/03.m3u8
心不甘～丽蓉,http://alimov2.a.yximgs.com/upic/2020/10/12/14/BMjAyMDEwMTIxNDIxMjBfMTQzMzExODU4XzM3NTgzMDQ1MTY5XzJfMw==_b_Bbd4d7fcd26150f26b228f587da59593b.mp4
陈明真-百万个吻,http://vodcdn.video.taobao.com/oss/ali-video/0c66aff1e198e944fb0460172d33d780/video.m3u8
毛宁/杨钰莹-心雨,http://vodcdn.video.taobao.com/oss/ali-video/0191a1eb6017684a3641a51d32c9633a/video.m3u8
KFTR-DT1[Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/kftr/kftr.isml/hls/kftr.m3u8
KUVN-DT1,https://streaming-live-fcdn.api.prd.univisionnow.com/kuvn/kuvn.isml/hls/kuvn.m3u8
UniversalTVLatinAmerica,http://15.204.246.24:8080/UniversalHD/index.m3u8
ComedyCentralLatinAmerica,http://15.204.246.24:8080/ComedyCentralHD/index.m3u8
彭佳慧-回味,http://vodcdn.video.taobao.com/oss/ali-video/6801f707771eacdb5264f8bb20e4d599/video.m3u8
NDTV24x7,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/NDTV24x7.m3u8
黄昏之恋,http://txmov2.a.yximgs.com/upic/2020/12/17/15/BMjAyMDEyMTcxNTU4MDJfMTU0MDc1NjUwOF80MDg0NzI4NTQ3NV8yXzM=_b_Bf21b260fe57f4ea92f16595655476453.mp4
CNEWSPRIME,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/canalplus/cnews-prime-dm.m3u8
TVN,http://15.204.246.24:8080/TVNHD/index.m3u8
杨钰莹-轻轻告诉你,http://vodcdn.video.taobao.com/oss/ali-video/1905c60363f40cea52f342ec59132da0/video.m3u8
深情浪花~朱德宝vs谢莉婄,http://txmov2.a.yximgs.com/upic/2020/11/14/14/BMjAyMDExMTQxNDQ3MDdfMTQzMzExODU4XzM5MjA3NDI4Mzg5XzJfMw==_b_B4d9ae63fcdc14644d29c7ea5c89421b6.mp4
RTenEspanol,http://15.204.246.24:8080/RTHD/index.m3u8
草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
龙飞凤舞～蔡佳麟VS郭婷筄,http://alimov2.a.yximgs.com/upic/2020/12/17/00/BMjAyMDEyMTcwMDUwNDJfMTQzMzExODU4XzQwODIzOTYxNDU2XzJfMw==_b_B0cc788ed47fe981d9012572b57a7e815.mp4
王菲-笑忘书,http://vodcdn.video.taobao.com/oss/taobao-ugc/fb7718e75857465eb179e83c8fc45464/1491461356/video.m3u8.m3u8
陈慧娴-跳舞街,http://vodcdn.video.taobao.com/oss/ali-video/5e463c16339f3dd6839e6a7d2074915c/video.m3u8
一砖一瓦-杨哲,http://txmov2.a.yximgs.com/upic/2020/11/07/23/BMjAyMDExMDcyMzQxMzZfMTU0MDc1NjUwOF8zODg5OTUwODg5MF8yXzM=_b_B41249b6fddaf4b4ef4bb5aee7c4f431c.mp4
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
TVCulturas(576p),http://15.204.246.24:8080/TVCulturasSD/index.m3u8
戄戄八卦山~廖伟忄,http://alimov2.a.yximgs.com/upic/2020/08/29/15/BMjAyMDA4MjkxNTI1MThfMTQzMzExODU4XzM1MjE1NjA0MDkyXzJfMw==_b_Bda2c6b0e21467d2c9718ab395c7d3a16.mp4
王菲-爱与痛的边缘,http://vodcdn.video.taobao.com/oss/ali-video/f5e79c70df75bdccf2714ed788764f58/video.m3u8
王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
毛宁-蓝蓝的夜蓝蓝的梦,http://vodcdn.video.taobao.com/oss/ali-video/6d5a8c2e7667e3d6138246a45571d1f7/video.m3u8
杨钰莹-等你一万年,http://vodcdn.video.taobao.com/oss/ali-video/e1e0b88e5c6d40d7176f353d41aac985/video.m3u8
Canal13,http://15.204.246.24:8080/Canal13HD/index.m3u8
KBSJoy[Not24/7],https://xykt-fix.github.io/flv/KJ_W.m3u8
NOTVNewOrleansTV,http://media4.tripsmarter.com:1935/LiveTV/NOTVHD/playlist.m3u8
RepublicTV,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/RepublicTV.m3u8
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
Equidia,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/equidia/live2.m3u8
KMEX-DT1[Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/kmex/kmex.isml/hls/kmex.m3u8
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_24.m3u8
许茹芸-不爱我放了我,http://vodcdn.video.taobao.com/oss/ali-video/b0f458650135c68f1b88ea7667eec629/video.m3u8
陈明真-情债,http://vodcdn.video.taobao.com/oss/ali-video/99c8f1df6d5686d99e4adc1e6caed7b7/video.m3u8
叶倩文-伤逝,http://vodcdn.video.taobao.com/oss/ali-video/9f6ad7cd057bc2cf21d1c5a6cc57eed7/video.m3u8
BollywoodRussia(576p),https://xykt-fix.github.io/cinerama_edge01/hls/BOLLYWOOD_RU/Movie009.m3u8
V+TVI,https://raw.githubusercontent.com/thomraider12/canaistvpt/main/m3u8s/vmaistvi.m3u8
Mega,http://15.204.246.24:8080/MEGAHD/index.m3u8
PoderdeDiosTV,http://15.204.246.24:8080/PoderdeDiosHD/index.m3u8
CNews,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/canalplus/cnews-dm.m3u8
「中」辛晓琪-仿佛是昨天,http://vodcdn.video.taobao.com/oss/ali-video/dbaf6d1d5a0ec2d93a668796e46e4f05/video.m3u8
WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
陈慧娴-红茶馆,http://vodcdn.video.taobao.com/oss/ali-video/22ecb463b2e44875b1fa78090d0ffd4e/1460015776/video.m3u8.m3u8
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8
光良-童话,http://vodcdn.video.taobao.com/oss/ali-video/e2c54a5b89aaa794cfc186c41d2ef348/video.m3u8
NBCNewsNOW,https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master.m3u8
Asianet,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/AsianetHD.m3u8
陪我喝一杯~张蓉蓄,http://alimov2.a.yximgs.com/upic/2020/10/09/19/BMjAyMDEwMDkxOTA1NDBfMTQzMzExODU4XzM3NDQ1ODQ0MjI5XzJfMw==_b_B9ab2fd0a0cd9261ae1f788d3090c1287.mp4
云中月圆~王识贿&孙淑媄,http://alimov2.a.yximgs.com/upic/2020/10/29/12/BMjAyMDEwMjkxMjA2NTZfMTQzMzExODU4XzM4NDA5NTQ4MDY0XzJfMw==_b_Bbbae2033e5e76117f99a10a4d4e85133.mp4
TraceCaribbean,https://channels.trace.plus/Traceprod/CARIBBEAN_hd/index.m3u8
为何欺骗我~杨静,http://txmov2.a.yximgs.com/upic/2020/08/18/05/BMjAyMDA4MTgwNTMyMTJfMTQzMzExODU4XzM0NTM0NDk1ODk4XzJfMw==_b_B17ebfbe6021b80111077fa8b8f7f4d73.mp4
陈明真-念念不忘的情人,http://vodcdn.video.taobao.com/oss/ali-video/a4e5b03f0ce8a9b20cea95e6ff3ce25a/video.m3u8
OBSTV,https://allanf181.github.io/adaptive-streams/streams/kr/OBSGyeonginTV.m3u8
王心凌-我会好好的,http://vodcdn.video.taobao.com/oss/ali-video/8f327fd6bce61d0cf4159601a64b395b/video.m3u8
ZeeMarathi,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/ZeeMarathiHD.m3u8
TraceMuzika,https://channels.trace.plus/Traceprod/MUZIKA_hd/index.m3u8
日本|购物频道,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
难渡情关~詹雅雄,http://alimov2.a.yximgs.com/upic/2020/08/16/21/BMjAyMDA4MTYyMTA1MjlfMTQzMzExODU4XzM0NDYwMTYxNDk1XzJfMw==_b_B3976b2b0fe2095cde110c30f97f93e29.mp4
叶倩文-曾经心痛,http://vodcdn.video.taobao.com/oss/ali-video/0ea34400f2502a94ee14aea506e0042b/video.m3u8
成功的条件~小凤凄,http://alimov2.a.yximgs.com/upic/2021/03/17/03/BMjAyMTAzMTcwMzI1MDVfMTQzMzExODU4XzQ2MTI0MDE1MzEwXzJfMw==_b_B01378a6514f026672f5f70314679e7cf.mp4
StingrayClassica,https://lotus.stingray.com/manifest/classica-cla008-montreal/samsungtvplus/ab2001ec-760a-3ffc-94e5-f8a15e702859/5711200/manifest.m3u8
AtlantaChannel,http://media4.tripsmarter.com:1935/LiveTV/ACVBHD/playlist.m3u8
不伤心～杨静,http://alimov2.a.yximgs.com/upic/2020/12/19/00/BMjAyMDEyMTkwMDI5NDlfMTQzMzExODU4XzQwOTI4NzA2NTA2XzJfMw==_b_Baaaf89553d7485ed43982dfa20302181.mp4
大壮-我们不一样,http://vodcdn.video.taobao.com/oss/taobao-ugc/9572871aa45747a786679a822d7e2709/1511859261/video.m3u8.m3u8
ZeeTVAsiaPacific,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/sg/YuppTV/ZeeTVHDAPAC.m3u8
UtsavPlus,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/gb/YuppTV/UtsavPlus.m3u8
UniversalMovies,https://xumo-xumoent-ch839-d5ey0.fast.nbcuni.com/live/master.m3u8
杨钰莹-我不想说,http://vodcdn.video.taobao.com/oss/ali-video/cc97a07de2cac88c025590ef874253fc/video.m3u8
ElbesharaGTV[Not24/7],http://media3.smc-host.com:1935/elbesharagtv.com/gtv.smil/playlist.m3u8
孟庭苇-谁的眼泪在飞,http://vodcdn.video.taobao.com/oss/ali-video/bfcfddb1694a43957962294c2f75bdfb/video.m3u8
CityNewsEdmonton,https://citynewsregional.akamaized.net/hls/live/1024053/Regional_Live_8/Video-2Mbps.m3u8
Channel11(ScottsdaleAZ),https://cdn3.wowza.com/5/RXJNMFI3VlVkOEFP/scottsdale/G0040_007/chunklist.m3u8
梦中情人-林乔安,http://txmov2.a.yximgs.com/upic/2020/11/08/21/BMjAyMDExMDgyMTAwMTNfMTU0MDc1NjUwOF8zODk0OTg4ODcxN18yXzM=_b_B5faf49255e0be7fc042ea521c28a458e.mp4
NorthMiamiBeachTV(NMBTV)(NorthMiamiBeachFL),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/citynmb/G2044_002/playlist.m3u8
NBCNewsNOW,https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master_4.m3u8
CBSNewsSacramento,https://lineup.cbsivideo.com/playout/c1ed69db-6b71-4581-a937-a70ab4089f8a/index.m3u8
CBSNews24/7(540p),https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_22.m3u8
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master720p.m3u8
张智霖-现代爱情故事,http://vodcdn.video.taobao.com/oss/ali-video/864b1ca28cb8b566e2989775ae737de7/video.m3u8
RedBullTV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
2+2Marathon,https://lowa8026-cmyk.github.io/Ukraine/Edyni_Novyny/2Plus2Marafon.m3u8
TraceNgoma,https://channels.trace.plus/Traceprod/AFRICA_EN_hd/index.m3u8
TGCom24,https://d3k8wzt41aflvx.cloudfront.net/TGCOM24/Live.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_5.m3u8
英国TNT体育3,http://89.187.179.148:826/anto.j/c9yJDcXyPe/89212
巫启贤-太傻,http://vodcdn.video.taobao.com/oss/ali-video/e6f2953419f904065dc2ce38efc85515/video.m3u8
CGTN纪录,https://english-livebkali.cgtn.com/live/doccgtn_0.m3u8
CSatTV[Not24/7],http://media.smc-host.com:1935/csat.tv/smil:csat.smil/playlist.m3u8
TraceGospelAfricaFranco,https://channels.trace.plus/Traceprod/GOSPEL_FR_hd/index.m3u8
英国TNT体育4K,http://89.187.179.148:826/anto.j/c9yJDcXyPe/119906
TVPWorld,https://lowa8026-cmyk.github.io/tvpvod/399731.m3u8
DBSTV,https://stream.dbstvstlucia.com/hls/dbstv_main.m3u8
TVP1,https://lowa8026-cmyk.github.io/PL/TVP1.php.m3u8
NBCNewsNOW(360p),https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master_2.m3u8
毛宁-晚秋,http://vodcdn.video.taobao.com/oss/ali-video/95751adaad64e6ca860b18f4855cd94d/video.m3u8
UnivisionWest[Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/uniwest/uniwest.isml/hls/uniwest.m3u8
梁静茹-问,http://vodcdn.video.taobao.com/oss/ali-video/b2a2adf565e97d00d1bd6d62145184d1/video.m3u8
孟庭苇-你究竟有多少个好妹妹,http://vodcdn.video.taobao.com/oss/ali-video/dfb07cbdd8435d48cb1e6691122d8d85/video.m3u8
辛晓琪-味道,http://vodcdn.video.taobao.com/oss/ali-video/ce005204d02a88cfac474f1583f08add/video.m3u8
StingrayClassica(360p),https://lotus.stingray.com/manifest/classica-cla008-montreal/samsungtvplus/ab2001ec-760a-3ffc-94e5-f8a15e702859/1020800/manifest.m3u8
France24,https://amg00106-france24-amg00106c1-plex-us-6491.playouts.now.amagi.tv/playlist.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master.m3u8
SkyNews(432p),https://d25w9q07b2mtmw.cloudfront.net/live/master_1.m3u8
张学友-一颗不变心,http://vodcdn.video.taobao.com/oss/ali-video/1dcf180669ab98697e49c4c9b5f76cd7/video.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_4.m3u8
孟庭苇-你看你看月亮的脸,http://vodcdn.video.taobao.com/oss/ali-video/6e098f7b47614885845efb7a45998eb1/1465875165/video.m3u8.m3u8
鸳鸯蝴蝶梦~蔡秋鳄&袁小迄,http://alimov2.a.yximgs.com/upic/2020/11/13/16/BMjAyMDExMTMxNjIwNDdfMTQzMzExODU4XzM5MTUzMDUzMTE2XzJfMw==_b_Bfeebd636eb065407bbff441239b4c4a8.mp4
PATLaPaz(576p),http://15.204.246.24:8080/PATSD/index.m3u8
吕方-多爱你一天,http://vodcdn.video.taobao.com/oss/ali-video/dcd97358c3e72377932aa883727320f9/video.m3u8
SkyNews(360p),https://d25w9q07b2mtmw.cloudfront.net/live/master_2.m3u8
AlHadathالعربية,https://live.alarabiya.net/alarabiapublish/alhadath.smil/alarabiapublish/alhadath_1080p/chunks.m3u8
EWTNEspana,https://cdn3.wowza.com/1/SmVrQmZCUXZhVDgz/b3J3MFJv/hls/q6xkg9py/480/chunklist.m3u8
TVJ[Not24/7],https://vod2live.univtec.com/manifest/a99a1804-dc83-411f-8c1c-b62f08cdfa59.m3u8
孟庭苇-红雨,http://vodcdn.video.taobao.com/oss/ali-video/a816f01838e07c4dac5f8612331bca63/video.m3u8
ClassicArtsShowcase,https://classicarts.akamaized.net/hls/live/1024257/CAS/master_720p30.m3u8
CVROMSpiritual(576p),https://yuppnimrestreammum.akamaized.net/181224/smil:cvrom1.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b
SonyEntertainmentTelevision,http://38.96.178.205/SONYHD/index.m3u8
美国ESPN2,http://89.187.179.148:826/anto.j/c9yJDcXyPe/119666
张智霖-片片枫叶情,http://vodcdn.video.taobao.com/oss/ali-video/1d02cf8794a542c930fbf210c0a4e3e7/video.m3u8
RaiNews24,https://d3k8wzt41aflvx.cloudfront.net/RAINEWS24/Live.m3u8
NBCNewsNOW(240p),https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master_6.m3u8
CBCNews(576p),https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master576P.m3u8
黄凯芹-伤感的恋人,http://vodcdn.video.taobao.com/oss/ali-video/71b50ed488178715c6144a55b11e8d03/video.m3u8
SkyNews(216p),https://d25w9q07b2mtmw.cloudfront.net/live/master_6.m3u8
BIGCommunityChannel,https://reflect-brookline-interactive-group.cablecast.tv/live-4/live/stream-1/live.m3u8
彭佳慧-无法割舍,http://vodcdn.video.taobao.com/oss/ali-video/8be8f7d28d4f2c7ce759d431f0d3181b/video.m3u8
PHXTV,https://cdn3.wowza.com/5/bGZUOHp2TnhudnM2/phoenix/G1498_006/playlist.m3u8
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
NourMariam(576p),https://svs.itworkscdn.net/nour9satlive/livestream/playlist.m3u8
胡杨林-香水有毒,http://vodcdn.video.taobao.com/oss/ali-video/180f9fcdb9e2b24d3b13a526fb90003e/video.m3u8
英国PREMIERSPORTS1,http://89.187.179.148:826/anto.j/c9yJDcXyPe/98771
张学友-只想一生跟你走,http://vodcdn.video.taobao.com/oss/ali-video/7f567e1159256a099f3de8f1fdda2db0/video.m3u8
SFGovTV2SanFranciscoTheCityChannel,https://cdn3.wowza.com/5/ZFdxUW9BQWt2UWRL/sanfrancisco/G0051_050/playlist.m3u8
KurdsatNews,https://hlspackager.akamaized.net/live/DB/KURDSAT_NEWS/HLS/KURDSAT_NEWS.m3u8
NBCNewsNOW,https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master_5.m3u8
NationTV,https://live-us1.thaimomo.com/live-as/chNation-3/playlist.m3u8
RaiPremium,https://d3k8wzt41aflvx.cloudfront.net/RaiPremium/Live.m3u8
2013年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
问相思～陈随意vs谢宜各,http://alimov2.a.yximgs.com/upic/2020/09/04/13/BMjAyMDA5MDQxMzE0MjdfMTQzMzExODU4XzM1NTAwOTEwNDg0XzJfMw==_b_B73307058053c0868a64fc919fe4390d4.mp4
Hola!TVLatinAmerica,http://15.204.246.24:8080/HOLATVHD/index.m3u8
孟庭苇-没有情人的情人节,http://vodcdn.video.taobao.com/oss/ali-video/c041d5ed45716d7d73233244b528eed6/video.m3u8
WOWKidz,https://yuppparoriglin.akamaized.net/181224/smil:wowkidztelgu.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b
EWTN[Geo-blocked],https://cdn3.wowza.com/1/QjRzVXJtVml5SUVx/WGJRSWxz/hls/live/playlist.m3u8
春晚1988,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
容祖儿/李克勤-相爱很难,http://vodcdn.video.taobao.com/oss/taobao-ugc/292bedca9ff44570924d111d4e3cab09/1520612407/video.m3u8.m3u8
VenevisiónInternacional,https://vod2live.univtec.com/manifest/4c41c0d8-e2e4-43cc-bd43-79afe715e1b3.m3u8
孟庭苇-无声的雨,http://vodcdn.video.taobao.com/oss/ali-video/d404a897abb4526c94bb5f72dc566952/video.m3u8
Bloomberg,ttp://bgdc.live:25461/randallo2023/6064013450/15336
孟庭苇-羞答答的玫瑰静悄悄的开,http://vodcdn.video.taobao.com/oss/taobao-ugc/ac069a1ca510454aa8bdcea3cefc6115/1491548010/video.m3u8.m3u8
WKAQ-DT1(TelemundoPR),https://nbculocallive.akamaized.net/hls/live/2037499/puertorico/stream1/master.m3u8
MovieMusicbyStingray,https://lotus.stingray.com/manifest/cmusic-cme004-montreal/samsungtvplus/dee3e3af-2706-3e77-a952-91b99f6d1819/3291200/manifest.m3u8
TraceTeranga,https://channels.trace.plus/Traceprod/TERANGA_hd/index.m3u8
美国ESPNNEWS,http://89.187.179.148:826/anto.j/c9yJDcXyPe/1275
ABCNewsAustralia(576p),https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_6.m3u8
CBCNews(240p),https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master240P.m3u8
KernCountyTelevision,https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/kern/G0169_003/playlist.m3u8
NewK-Pop(540p),https://newidco-newkid-1-eu.plex.wurl.tv/2000.m3u8
王心凌-第一次爱的人,http://vodcdn.video.taobao.com/oss/ali-video/ca36ac1783434eb19f59aadd056b05e1/1457686780/video.m3u8.m3u8
ThaiPBS,https://live-us1.thaimomo.com/live-as/chThaipbshd-2/playlist.m3u8
春晚1985,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
WOWKidzTamil,https://yuppparoriglin.akamaized.net/181224/smil:wowkidztam.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b
CBCNews(360p),https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master360P.m3u8
张碧晨-凉凉,http://vodcdn.video.taobao.com/oss/taobao-ugc/81a4db5f7bb14f2e8260445fedc805c0/1484029283/video.m3u8.m3u8
WKAQ-DT1(TelemundoPuertoRico),https://nbculocallive.akamaized.net/hls/live/2037499/puertorico/stream1/master.m3u8?checkedby:iptvcat.com
王菲-容易受伤的女人(粤语),http://vodcdn.video.taobao.com/oss/ali-video/ed5aed790e002b229c9a8870e900f985/video.m3u8
黄凯芹-雨中的恋人们,http://vodcdn.video.taobao.com/oss/ali-video/75a2bc3f02719748be65b567afb8e0de/video.m3u8
1994年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
SkyNewsالعربية,https://stream.skynewsarabia.com/hls/sna.m3u8
AlHorreyaTV,http://media.smc-host.com:1935/alhorreya.tv/mp4:alhorreya3/playlist.m3u8
SantelTV,https://tv3.bitstreaming.net:3540/live/santeltvlive.m3u8
Canal8,http://mdstrm.com/live-stream-playlist/5a7b1e63a8da282c34d65445.m3u8
SPIN,https://bec-spin-1-us.plex.wurl.tv/4300.m3u8
CBSNews24/7(360p),https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_21.m3u8
NBCNewsNOW(432p),https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master_1.m3u8
春晚2019,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
铁观音安溪情～黄清平,http://alimov2.a.yximgs.com/upic/2021/01/27/18/BMjAyMTAxMjcxODA5MzNfMTQzMzExODU4XzQzMDkxOTkxODA5XzJfMw==_b_B7bf828a626bf7d63ddf39313f31dd8eb.mp4
春晚1987,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
